assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.625244,44.483249
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.612836,44.189367
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.594261,44.197965
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.593016,44.198131
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.578497,44.325718
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.57689,44.42223
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.574257,44.182582
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.56519,44.236777
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.554,43.507833
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.552698,43.634911
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.5525,43.638667
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.55002,43.63887
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.545867,44.260318
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.539175,44.257164
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.532451,44.542926
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.53,43.8085
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.526833,43.628667
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.525467,43.132339
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.525432,44.839834
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.525167,43.6285
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.52352,43.621048
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.522667,43.730667
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.522167,43.6335
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.512698,44.303553
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.506167,43.615333
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.505239,44.293405
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.498968,44.301325
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.485333,43.739833
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.3625,44.509
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.346167,43.715167
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.319667,43.712333
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.311895,44.293842
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.156692,43.818225
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-72.155922,43.809514
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2013,-67.343321,46.216373
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-92.442378,36.479373
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-82.502708,35.542048
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-80.020125,40.429478
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-80.019912,40.428999
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-79.83833,40.310735
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-76.39525,42.966355
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-75.951377,45.343018
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-75.801135,45.529253
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-75.223024,45.208568
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.356668,43.689592
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.34219,44.69465
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.227739,43.655764
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.183563,43.522932
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.164375,43.76006
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.103493,44.39578
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.103263,44.394529
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-73.027246,43.255743
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.995664,43.715376
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.930412,43.343221
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.929024,44.271888
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.919339,43.591995
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.912762,44.384903
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.887568,44.00125
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.875748,43.648001
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.870941,43.636013
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.854134,44.059593
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.8417,43.319568
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.820723,43.749766
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.78456,44.399098
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.746555,44.429538
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.727774,44.481972
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.717704,43.403004
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.695002,44.32153
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.681146,43.257085
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.661398,43.843354
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.629837,43.829108
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.615311,44.197284
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.611301,43.783851
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.609755,44.204839
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.595991,44.172875
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.592206,44.200142
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.581889,44.264005
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.573667,44.285028
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.568376,44.25003
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.566569,44.265607
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.560505,44.26844
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.551505,43.674428
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.5503,43.87905
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.549475,44.285583
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.543443,44.286918
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.522705,43.632938
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.522661,44.242048
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.522158,43.633503
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.520758,43.632467
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.519301,43.632538
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.506834,44.327506
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.502709,44.192583
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.498352,44.321108
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.487693,44.36558
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.484708,44.342084
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.476242,43.624825
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.472752,44.342809
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.468247,44.155411
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.465483,44.341167
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.461861,44.155633
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.461311,44.340881
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.447534,44.394494
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.436827,44.286358
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.36484,44.675497
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.356116,44.337675
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.29494,44.298192
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.248688,44.287802
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.048653,44.746799
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-72.043181,44.720444
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2014,-71.895638,44.56052
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-94.729915,32.537406
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-91.485225,36.318513
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-89.790193,39.559315
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-87.780638,42.150078
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-86.109811,37.179845
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-82.802415,41.555911
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-79.157431,36.134783
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-74.809248,40.683887
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-74.445175,40.518295
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-74.422633,40.473413
61918432,61918430,Fraxinus americana,1,1,1,Diana Jerome,2017,IUCN SSC,Extant (resident),,,,,,GBIF,HUMAN_OBSERVATION,2015,-74.415884,40.478363
